半導體,天方能源 (3073),穩　懋 (3105),笙　泉 (3122),晶　宏 (3141),亞　信 (3169),倚強股份 (3219)	,原　相 (3227),金麗科 (3228),鑫　創 (3259),威　剛 (3260),欣　銓 (3264),台星科 (3265),海德威 (3268),尼克森 (3317),典　範 (3372),精　材 (3374),類比科 (3438)	,聚　積 (3527),力　旺 (3529),重　鵬 (3555),禾瑞亞 (3556),逸　昌 (3567),博　磊 (3581),德　微 (3675),家　登 (3680),漢　磊 (3707),陞達科技 (4945),譜瑞-KY (4966),IET-KY (4971),廣　穎 (4973),環宇-KY (4991),笙　科 (5272),信　驊 (5274),杰　力 (5299),太　欣 (5302),世　紀 (5314)	,立　衛 (5344),世　界 (5347),鈺　創 (5351),台　半 (5425),凱　鈺 (5468),中美晶 (5483),通　泰 (5487),合　邦 (6103),創　惟 (6104),普　誠 (6129)	,茂　達 (6138),頎　邦 (6147),合　晶 (6182),旺　矽 (6223),研　通 (6229),旺　玖 (6233),驊　訊 (6237),久　元 (6261),元　隆 (6287),沛　亨 (6291),晶　焱 (6411),大　中 (6435)	,紘　康 (6457),神　盾 (6462),點　序 (6485),環球晶 (6488),九　齊 (6494),精　測 (6510),瑞　耘 (6532),長　科(6548),宏　觀 (6568),展匯科 (6594),均　華 (6640),M31 (6643),全宇昕 (6651)	,鈺　太 (6679),雍智科技 (6683),應　廣 (6716),昇佳電子 (6732),意德士 (7556),佑　華 (8024),九　暘 (8040),安　國 (8054),宏捷科 (8086),品　安 (8088),商　丞 (8277)	,群　聯 (8299)	
電腦週邊,濱　川 (1569),協　禧 (3071),艾　訊 (3088),順　達 (3211),茂　訊 (3213),東　碩 (3272),廣寰科 (3287),加百裕 (3323),旭　品 (3325),安　勤 (3479),力　致 (3483),鴻　翊 (3521),曜　越 (3540),泓　格 (3577),磐　儀 (3594),鼎　翰 (3611),西　勝 (3625),精　聯 (3652),營　邦 (3693),鑫聯大投控 (3709),欣厚-KY (4924),新盛力 (4931),科　誠 (4987),安力-KY (5223),宜　鼎 (5289),協　益 (5356),青　雲 (5386),振　發 (5426),東　友 (5438),富　驊 (5465),聰　泰 (5474),同　亨 (5490)	,新　普 (6121)	,上　奇 (6123),撼　訊 (6150),欣　技 (6160),捷　波 (6161),廣　明 (6188),全　譜 (6228),安鈦克 (6276)	,廣　錠 (6441),維　田 (6570),勁　豐 (6577),廣　積 (8050),伍　豐 (8076),新　漢 (8234),森　田 (8410)
光電,李　洲 (3066),昇　銳 (3128),錦　明 (3230),杭　特 (3297),泰　谷 (3339),先進光 (3362),哲　固 (3434),聯一光 (3441),由　田 (3455),單　井 (3490),亞帝歐 (3516),迎　輝 (3523),先　益 (3531),安　可 (3615),富晶通 (3623),新鉅科 (3630),光　耀 (3666),元創精密 (3685),碩　禾 (3691),新晶投控 (3713),熒　茂 (4729),友　輝 (4933),兆　遠 (4944),湯石照明 (4972),晶　達 (4995),萬達光電 (5220),雷笛克光學 (5230),智　晶 (5245),天鉞電 (5251),大峽谷-KY (5281),光　聯 (5315),中光電 (5371),應　華 (5392),達　威 (5432)	,均　豪 (5443),廣　運 (6125),久　正 (6167)	,上　揚 (6222),高　僑 (6234),茂　迪 (6244)	,臺　龍 (6246)	,京晨科 (6419),勝　品 (6556),欣普羅 (6560),邑　錡 (7402)	,晶　采 (8049),東　捷 (8064),元　太 (8069)	,華鎂鑫 (8087),立　碁 (8111),華　宏 (8240)
通信網路,聯　亞 (3081)	,及　成 (3095),璟　德 (3152),波若威 (3163),台嘉碩 (3221),光　環 (3234)	,鼎　天 (3306),上　詮 (3363),致　振 (3466),昇達科 (3491),環天科 (3499)	,神　準 (3558),其　陽 (3564),研　勤 (3632),安瑞-KY (3664),康聯訊 (3672),榮　昌 (3684),聯光通 (4903),台聯電 (4905),前　鼎 (4908),新復興 (4909),華星光 (4979),系　通 (5348),台　林 (5353),亞　元 (6109),振　曜 (6143),華電網 (6163),統　振 (6170),萬泰科 (6190)	,豪　勉 (6218),易通展 (6241),立　端 (6245),普萊德 (6263),韋　僑 (6417),威　潤 (6465),宇　智 (6470),互　動 (6486),芮特-KY (6514),創　威 (6530),是　方 (6561),東典光電 (6588)	,榮　群 (8034),德　勝 (8048),凱　碩 (8059),康全電訊 (8089),常　珵 (8097),天　宇 (8171),智　捷 (8176)
電子零組件,台　翰 (1336),川　寶 (1595),富　喬 (1815),僑　威 (3078),好　德 (3114),新揚科 (3144),和　進 (3191),樺　晟 (3202),志　豐 (3206),耀　勝 (3207),優　群 (3217),千　如 (3236),宇　環 (3276),點　晶 (3288),東　浦 (3290),英　濟 (3294),佳　穎 (3310)	,斐　成 (3313),建舜電 (3322),幸　康 (3332),律　勝 (3354),臺慶科 (3357),崇越電 (3388),旭　軟 (3390),進泰電子 (3465),崧　騰 (3484),長　盛 (3492),矽　瑪 (3511),皇　龍 (3512)	,華　盈 (3520),凡　甲 (3526),堡　達 (3537)	,兆　利 (3548),東　林 (3609),光　頡 (3624),晟　楠 (3631),艾恩特 (3646),湧　德 (3689),連展投控 (3710),科　嶠 (4542),亞　電 (4939),亞　泰 (4974),立凱-KY (5227),邑　昇 (5291)	,系統電 (5309),友　銓 (5321),華　容 (5328),建　榮 (5340),天　揚 (5345),佳　總 (5355),合　正 (5381),高　技 (5439),宣　德 (5457),同　協 (5460),霖　宏 (5464),德　宏 (5475),松　普 (5488),凱　崴 (5498),久　威 (6114),業　強 (6124),信　音 (6126),九　豪 (6127)	,萬　旭 (6134),松　上 (6156),禾　昌 (6158),信昌電 (6173),安　碁 (6174),立　敦 (6175),幃　翔 (6185),育　富 (6194),海韻電 (6203),艾　華 (6204),雷　科 (6207),日　揚 (6208),慶　生 (6210)	,中探針 (6217)	,岳　豐 (6220)	,百　徽 (6259),泰　詠 (6266),台　燿 (6274),胡　連 (6279),佳　邦 (6284),良　維 (6290),迅　德 (6292),詠　昇 (6418),今展科 (6432),倉　和 (6538),富　致 (6642),群　翊 (6664),亞泰金屬 (6727),長園科 (8038),金山電 (8042)	,蜜望實 (8043),能率網通 (8071)	,鉅　橡 (8074),翔　名 (8091),保　銳 (8093),博　大 (8109),越　峰 (8121)	,正　淩 (8147),博　智 (8155),加　高 (8182),泰　藝 (8289),金　居 (8358)
電子通路,三　顧 (3224),昱　捷 (3232),尚　立 (3360),利　機 (3444),映　興 (3597),亞　矽 (6113),建　達 (6118),順　發 (6154),茂　綸 (6227),方土昶 (6265),倍　微 (6270),光　菱 (8032),志　旭 (8067),全　達 (8068),巨　虹 (8084),擎亞電子 (8096)
資訊服務,大　綜 (3147),大　塚 (3570),歐買尬 (3687),緯　軟 (4953),凱　衛 (5201),力　新 (5202),新　鼎 (5209),寶　碩 (5210),蒙　恬 (5211),凌　網 (5212),天　剛 (5310),中　菲 (5403),國　眾 (5410),訊　達 (6140),驊宏資 (6148),晉　泰 (6221),系　微 (6231),松　崗 (6240),通訊-KY (6404),勤　崴 (6516),普　鴻 (6590),台灣銘板 (6593),安碁資訊 (6690),東捷資訊 (6697),91APP*-KY (6741),智聯服務 (6751),叡　揚 (6752),大世科 (8099),三　竹 (8284),實　威 (8416)	
其它電子,光洋科 (1785),全　域 (3067),港　建 (3093)	,弘　塑 (3131)	,,宜　特 (3289),岱　稜 (3303),雙　鴻 (3324)	,熱　映 (3373),漢　科 (3402),陽　程 (3498)	,位　速 (3508)	,西　柏 (3541)	,世　禾 (3551),同　致 (3552)	,友威科 (3580),閎　康 (3587),盈　正 (3628)	,駿熠電 (3642),橙　的 (4554),勤　凱 (4760)	,金　利 (5383),佶　優 (5452),彩　富 (5489)	,三　聯 (5493),聖　暉 (5536),耕　興 (6146)	,晉　倫 (6151),萬　潤 (6187),淇譽電 (6247),元　山 (6275),啟發電 (6512),朋　億 (6613),天正國際 (6654),信紘科 (6667),星　雲 (8047),福　華 (8085),建　暐 (8092)	,精　星 (8183),千　附 (8383)	,匯鑽科 (8431),大拓-KY (8455)
建材營造,綠　意 (2596),鑫龍騰 (3188),森　寶 (3489),聯　上 (4113),三　圓 (4416),,坤　悅 (5206),亞　昕 (5213)	,士　開 (5324)	,昇　益 (5455),永信建 (5508),德　昌 (5511),力　麒 (5512),三　豐 (5514)	,雙　喜 (5516),力　泰 (5520),豐　謙 (5523),,桓鼎-KY (5543),亞銳士 (6171),新　潤 (6186),理　銘 (6212),富　旺 (6219),富　裔 (6264),惠　普 (8424)
航運,正　德 (2641),捷　迅 (2643),台聯櫃 (5601),陸　海 (5603),中連貨 (5604),中菲行 (5609)
觀光,安　心 (1259),漢來美食 (1268),晶　悅 (2718),燦星旅 (2719),富驛-KY (2724),雅茗-KY (2726),瓦　城 (2729),六　角 (2732),易飛網 (2734),高　野 (2736),天　蔥 (2740),山　富 (2743),五　福 (2745),豆　府 (2752),亞洲藏壽司 (2754),揚　秦 (2755),紅馬-KY (2928),海　灣 (3252),御　頂 (3522),大略-KY (4804),寶得利 (5301),寶得利 (5301),劍湖山 (5701),亞　都 (5703),老爺知 (5704),洛　碁 (8077)
金融,日盛金 (5820),致和證 (5864),台　名 (5878)	,宏遠證 (6015).康和證 (6016),大展證 (6020),大慶證 (6021),元大期 (6023),福邦證 (6026)
貿易百貨,滿　心 (2916)	,,集雅社 (2937),新　洲 (3171),德　記 (5902)	,全　家 (5903),寶　雅 (5904),南仁湖 (5905),詩　肯 (6195),來思達 (8066),弘　帆 (8433),關　中 (8941),邁達康 (9960)
油電燃氣,欣　雄 (8908),北　基 (8927),大汽電 (8931)
文創,誠品生活 (2926),泰　偉 (3064),網　龍 (3083),華　義 (3086),鈊　象 (3293),宇　峻 (3546),VHQ-KY (4803),昇　華 (4806),辣　椒 (4946),智　崴 (5263),智　冠 (5478),寬魚國際 (6101),大宇資 (6111),得利影 (6144),昱　泉 (6169),橘　子 (6180),智　基 (6294),弘煜科 (6482),隆　中 (6542),寬宏藝術 (6596),華　研 (8446),霹　靂 (8450),三貝德 (8489)	,時　報 (8923),琉　園 (9949)
農業科技,茂生農經 (1240),瑞　基 (4171),惠　光 (6508),達邦蛋白 (6578)
電子商務,新零售 (3085),尚　凡 (5278),數　字 (5287)	,網　家 (8044),夠麻吉 (8472),創業家 (8477)
其他,精　剛 (1584),大　甲 (2221),大車隊 (2640),太普高 (3284),耀　億 (4430),淳　紳 (4529),晟　田 (4541),旭　然 (4556),牧　東 (4950),達輝-KY (5276),桂　盟 (5306),慕康生醫 (5398)	,南　良 (5450),新　華 (5481),龍　巖 (5530),亞　通 (6179),天　品 (6199),康　呈 (6236),特昇-KY (6616)	,萬年清 (6624),泰金-KY (6629)	,上　洋 (6728),崑　鼎 (6803),益　張 (8342),金益鼎 (8390),白紗科 (8401),明　揚 (8420),,保綠-KY (8423)	,紅木-KY (8426),鉅　邁 (8435),大地-KY (8437),綠電生 (8440),綠河-KY (8444),台　境 (8476),裕　國 (8905),花　王 (8906),光　隆 (8916),沈　氏 (8921),大　田 (8924),鉅　明 (8928),富　堡 (8929),宏　大 (8932),愛地雅 (8933),邦　泰 (8935),國　統 (8936),合　騏 (8937),明　安 (8938),森　鉅 (8942)
